id,geometry,소방용수_수
355,"MULTIPOLYGON (((126.88341860078846 37.46367445713137, 126.88314851605902 37.46392617943917, 126.8829705140505 37.46413154588347, 126.88274561568491 37.4643909268421, 126.88277354472237 37.46482906829783, 126.88287347323838 37.464961498592636, 126.88292816164336 37.465004072220964, 126.88314750149709 37.46512845990396, 126.88333269743497 37.46517397344614, 126.88344586939094 37.46520168451527, 126.88378908572662 37.46528592895935, 126.88385191789524 37.465310488854925, 126.88399052170062 37.46534131489715, 126.88410125339028 37.46536608806121, 126.88411578015418 37.463595214266455, 126.883479490389 37.4635918962526, 126.88341860078846 37.46367445713137)), ((126.88399444469746 37.4666686144417, 126.88366332039753 37.466755285688166, 126.88327600467017 37.46685654032052, 126.88301409496484 37.467064357006045, 126.88292138684982 37.46727430565733, 126.8829050865672 37.46731061704078, 126.88284695155059 37.467438663405154, 126.88277251055504 37.46759880475779, 126.8827218252348 37.46771165864639, 126.88265278471472 37.46780816862717, 126.88261104005778 37.46785120293758, 126.8825298250125 37.46793389615325, 126.88242357724407 37.46799827508363, 126.88227014660806 37.4680704795449, 126.88222319627712 37.46809212577244, 126.88407880929188 37.46810181266235, 126.88409099859678 37.46661609702724, 126.88399444469746 37.4666686144417)))",1.0
356,"POLYGON ((126.88210135561405 37.46814829968623, 126.88194740297772 37.46821374631286, 126.88179620386646 37.46833101155718, 126.88163120761737 37.46845923701126, 126.88158086931257 37.46856730593942, 126.88151120451266 37.46872096543416, 126.88145956201606 37.46887971454201, 126.88144682727952 37.468995994752895, 126.88146847886902 37.46915650287532, 126.88153184968864 37.46929115853714, 126.8815929399809 37.4694167941533, 126.8814666024141 37.46955914032889, 126.88133600679119 37.46970653915743, 126.88119516008096 37.46986548395832, 126.88106704271138 37.47000894761652, 126.88091061255224 37.47018532925242, 126.88080073041655 37.47030825936707, 126.88066819138038 37.470458482691804, 126.88058520515351 37.47055102988029, 126.8805480465374 37.4705923842241, 126.88046575944637 37.470685490086865, 126.88044310059274 37.47071672403547, 126.8804059713823 37.47074061523921, 126.88032517381585 37.47079262914075, 126.88020447219625 37.47093497101469, 126.8800999652888 37.47111534341116, 126.88005090428621 37.471198645305584, 126.88003975484112 37.47121468129311, 126.87993018968584 37.471354781697435, 126.87978451531663 37.471539058338266, 126.8795579619568 37.4718296778184, 126.87946025439119 37.47195656448647, 126.87940609245166 37.472025767156495, 126.87897266521456 37.47258187329893, 126.88404183019591 37.47260840758144, 126.88407880929188 37.46810181266235, 126.88222319627712 37.46809212577244, 126.88210135561405 37.46814829968623))",1.0
357,"POLYGON ((126.87896535076307 37.47259125797509, 126.87873771552177 37.47288413616673, 126.87856600403872 37.47310751449457, 126.87845147987925 37.47325521403525, 126.87838111874166 37.47334726161577, 126.87835015632547 37.477085382839526, 126.8840048428643 37.477114999023584, 126.88404183019591 37.47260840758144, 126.87897266521456 37.47258187329893, 126.87896535076307 37.47259125797509))",1.0
358,"POLYGON ((126.87835015632547 37.477085382839526, 126.878312821199 37.48159196601018, 126.88396784729514 37.481621586988624, 126.8840048428643 37.477114999023584, 126.87835015632547 37.477085382839526))",1.0
359,"POLYGON ((126.878312821199 37.48159196601018, 126.87827547775743 37.48609854570302, 126.88393084348647 37.4861281714764, 126.88396784729514 37.481621586988624, 126.878312821199 37.48159196601018))",1.0
360,"POLYGON ((126.87827547775743 37.48609854570302, 126.87823812599876 37.49060512191789, 126.8838938314364 37.4906347524868, 126.88393084348647 37.4861281714764, 126.87827547775743 37.48609854570302))",7.0
361,"POLYGON ((126.87823812599876 37.49060512191789, 126.87820076592111 37.49511169465463, 126.88385681114295 37.49514133001962, 126.8838938314364 37.4906347524868, 126.87823812599876 37.49060512191789))",20
362,"POLYGON ((126.87820076592111 37.49511169465463, 126.87816339752247 37.49961826391309, 126.88381978260419 37.49964790407474, 126.88385681114295 37.49514133001962, 126.87820076592111 37.49511169465463))",30
363,"POLYGON ((126.87816339752247 37.49961826391309, 126.87812602080092 37.50412482969313, 126.88378274581818 37.504154474652005, 126.88381978260419 37.49964790407474, 126.87816339752247 37.49961826391309))",30
364,"POLYGON ((126.87812602080092 37.50412482969313, 126.87808863575445 37.508631391994605, 126.88374570078298 37.50866104175125, 126.88378274581818 37.504154474652005, 126.87812602080092 37.50412482969313))",10
365,"POLYGON ((126.87808863575445 37.508631391994605, 126.87805124238115 37.51313795081734, 126.88370864749666 37.51316760537235, 126.88374570078298 37.50866104175125, 126.87808863575445 37.508631391994605))",20
366,"POLYGON ((126.87805124238115 37.51313795081734, 126.87801384067902 37.517644506161204, 126.88367158595726 37.51767416551514, 126.88370864749666 37.51316760537235, 126.87805124238115 37.51313795081734))",30
367,"POLYGON ((126.87801384067902 37.517644506161204, 126.87797643064614 37.52215105802604, 126.88363451616287 37.52218072217946, 126.88367158595726 37.51767416551514, 126.87801384067902 37.517644506161204))",7.0
368,"POLYGON ((126.87797643064614 37.52215105802604, 126.87793901228052 37.526657606411696, 126.88359743811151 37.526687275365184, 126.88363451616287 37.52218072217946, 126.87797643064614 37.52215105802604))",10
369,"POLYGON ((126.87793901228052 37.526657606411696, 126.87790158558023 37.531164151318045, 126.88356035180125 37.53119382507215, 126.88359743811151 37.526687275365184, 126.87793901228052 37.526657606411696))",10
370,"POLYGON ((126.87790158558023 37.531164151318045, 126.87786415054329 37.53567069274488, 126.8835232572302 37.5357003713002, 126.88356035180125 37.53119382507215, 126.87790158558023 37.531164151318045))",1.0
371,"POLYGON ((126.87786415054329 37.53567069274488, 126.87782670716773 37.54017723069211, 126.88348615439632 37.54020691404919, 126.8835232572302 37.5357003713002, 126.87786415054329 37.53567069274488))",1.0
372,"POLYGON ((126.87782670716773 37.54017723069211, 126.8777892554516 37.544683765159554, 126.88344904329773 37.54471345331898, 126.88348615439632 37.54020691404919, 126.87782670716773 37.54017723069211))",1.0
373,"POLYGON ((126.8777892554516 37.544683765159554, 126.87775179539292 37.54919029614707, 126.88341192393246 37.549219989109396, 126.88344904329773 37.54471345331898, 126.8777892554516 37.544683765159554))",1.0
374,"POLYGON ((126.87775179539292 37.54919029614707, 126.87771432698976 37.55369682365451, 126.88337479629858 37.55372652142033, 126.88341192393246 37.549219989109396, 126.87775179539292 37.54919029614707))",1.0
375,"POLYGON ((126.87771432698976 37.55369682365451, 126.87767685024012 37.558203347681726, 126.88333766039412 37.55823305025158, 126.88337479629858 37.55372652142033, 126.87771432698976 37.55369682365451))",1.0
376,"POLYGON ((126.87767685024012 37.558203347681726, 126.87763936514203 37.562709868228566, 126.88330051621715 37.56273957560303, 126.88333766039412 37.55823305025158, 126.87767685024012 37.558203347681726))",1.0
377,"POLYGON ((126.87763936514203 37.562709868228566, 126.87760187169356 37.56721638529488, 126.8832633637657 37.56724609747454, 126.88330051621715 37.56273957560303, 126.87763936514203 37.562709868228566))",1.0
378,"POLYGON ((126.87760187169356 37.56721638529488, 126.87756436989271 37.57172289888051, 126.88322620303786 37.57175261586592, 126.8832633637657 37.56724609747454, 126.87760187169356 37.56721638529488))",1.0
379,"POLYGON ((126.87756436989271 37.57172289888051, 126.87752685973756 37.57622940898532, 126.88318903403166 37.57625913077705, 126.88322620303786 37.57175261586592, 126.87756436989271 37.57172289888051))",1.0
380,"POLYGON ((126.8775222046538 37.57951523579615, 126.87758799799772 37.57962624398054, 126.87763166598805 37.57974848145249, 126.87754351402636 37.57988832134666, 126.87749594644299 37.57994260820677, 126.87748934122605 37.58073591560914, 126.88315185674513 37.580765642207794, 126.88318903403166 37.57625913077705, 126.87752685973756 37.57622940898532, 126.8774998025556 37.57947946247863, 126.8775222046538 37.57951523579615))",1.0
381,"POLYGON ((126.87748934122605 37.58073591560914, 126.8774518143563 37.58524241875186, 126.88311467117634 37.58527215015797, 126.88315185674513 37.580765642207794, 126.87748934122605 37.58073591560914))",9.0
382,"POLYGON ((126.8775423437769 37.58624787215412, 126.87846522948469 37.58636934348125, 126.87887161941782 37.58656207282738, 126.87913309393227 37.5867723811712, 126.87920508162175 37.5869991075308, 126.87926386239535 37.58718809615571, 126.87932282705512 37.58758375346854, 126.87943734922494 37.58787471856472, 126.87953958064853 37.58810204379692, 126.8795922878275 37.58821781157822, 126.87960674939859 37.58824457624067, 126.87962722470033 37.58827585225027, 126.87965614847263 37.58832656378152, 126.87979480491019 37.58857390979249, 126.87990081310902 37.58876322542909, 126.88000289388434 37.588979854290585, 126.88003445348404 37.58904774099804, 126.88004451165737 37.58906632894042, 126.88022241361956 37.589320761632024, 126.88034913911845 37.58950615975435, 126.88059719241441 37.58971447987652, 126.88065966525583 37.5897659924673, 126.88307747732334 37.58977865462743, 126.88311467117634 37.58527215015797, 126.8774518143563 37.58524241875186, 126.87744541349682 37.58601098058977, 126.8775423437769 37.58624787215412))",10
383,"POLYGON ((126.88066591884711 37.58977114892126, 126.88075499045539 37.58982811006302, 126.8808518365984 37.58988845838452, 126.88100436559232 37.58998293794448, 126.88115231421087 37.59006221344847, 126.88127834427168 37.59012569010501, 126.8817236384368 37.59034913661776, 126.88173123199411 37.59035843294677, 126.88198640231198 37.59054001571134, 126.88190773045362 37.59061961906811, 126.88190099376655 37.59062608087006, 126.88188681873271 37.59063958228968, 126.88190095205552 37.590652273623014, 126.88205606141975 37.59079263989324, 126.88203089601198 37.59081768060985, 126.8820720213361 37.59088050335033, 126.88224954298362 37.59105441007666, 126.88232302562483 37.591126554103454, 126.88237745038309 37.591164341529236, 126.88268158926107 37.591376658625734, 126.88280885415422 37.59144858795921, 126.8829228606458 37.59151430229462, 126.88306241033055 37.59160392421626, 126.88307747732334 37.58977865462743, 126.88065966525583 37.5897659924673, 126.88066591884711 37.58977114892126))",5.0
384,"POLYGON ((126.88984950926977 37.45227736584763, 126.88978012226596 37.45227307569223, 126.88964213485336 37.452315462720605, 126.88963736520766 37.45232249537018, 126.88956055517626 37.452432228681715, 126.88952054769537 37.45262112232335, 126.8895036576818 37.452701070424624, 126.8895191779635 37.45281962195067, 126.88953577229965 37.452946633675616, 126.8896477037768 37.45331924247863, 126.88966648013542 37.45352170761061, 126.88965276959769 37.4535985588612, 126.88959204740574 37.45370296345843, 126.88951742231775 37.453770468286386, 126.8892718131077 37.453866247345026, 126.88908517150102 37.453971659018286, 126.8890214884694 37.45416699934413, 126.88903166429677 37.45420867989562, 126.8891316111629 37.45432815806723, 126.8892648908757 37.4544822927075, 126.88928559235657 37.454574955249946, 126.88926711845436 37.454608355761316, 126.88984269529921 37.45461132888683, 126.88986158641241 37.45228581222454, 126.88984950926977 37.45227736584763))",1.0
385,"POLYGON ((126.88920324886787 37.45472383066717, 126.88918079260185 37.45473816199974, 126.88917278550312 37.454741803294716, 126.88916347764759 37.45474602982346, 126.8888797225323 37.45472773933062, 126.88876417117322 37.45476564264191, 126.8883410985969 37.455089599793276, 126.88828498885815 37.455168654248006, 126.88823802210476 37.45528490299593, 126.8882355385523 37.45529081961825, 126.88819917349274 37.45540031021491, 126.88811510203907 37.455523559976996, 126.8880709078964 37.45555533096352, 126.88801665670188 37.45557865296756, 126.88797162076882 37.45557550836381, 126.88786002402658 37.455567517687705, 126.88766034955704 37.45553719618728, 126.88753239794808 37.45548582448241, 126.8874758863689 37.45547845395633, 126.88737348962471 37.45546343287156, 126.88724150830768 37.4555035623242, 126.8870971031882 37.45559211875207, 126.88683594986414 37.4557945921835, 126.88668175275068 37.45592790671208, 126.88660193265987 37.456048628060934, 126.88659839065647 37.45605256137739, 126.88653205120744 37.45613048909374, 126.8864032397281 37.45617343925084, 126.88634681583385 37.45623560878833, 126.88632680303097 37.45626994402725, 126.8863175874341 37.456287666998584, 126.88629544563757 37.45633128974944, 126.88626468008036 37.45636251527379, 126.88622091555273 37.45645116741885, 126.88618548633292 37.456522647111974, 126.88612766453942 37.45680246970979, 126.8861088927947 37.4569480173729, 126.88606844423246 37.4570704607056, 126.88599996606746 37.45727508282603, 126.88588075142854 37.45750838994079, 126.88586914402981 37.457588342884975, 126.88591453214256 37.45781786483085, 126.885947270386 37.45789447225929, 126.88600134689774 37.45798716789245, 126.8861471201198 37.458160185865886, 126.88623875059753 37.4582926132589, 126.88632186415185 37.45845092913977, 126.88636192533211 37.45858809330088, 126.88637426624544 37.45871452429671, 126.88636458018578 37.45881757138207, 126.88633716102969 37.45895720131901, 126.88629055010259 37.459099734032826, 126.88980608007992 37.459117938983646, 126.88984269529921 37.45461132888683, 126.88926711845436 37.454608355761316, 126.88920324886787 37.45472383066717))",1.0
386,"POLYGON ((126.8862857059324 37.45911454710843, 126.88622869578195 37.45920965460183, 126.88619844705678 37.45924116224799, 126.88610352039201 37.45929738095787, 126.88594097673857 37.459340019991075, 126.88585319154822 37.45935317056396, 126.88576876000431 37.45936012460341, 126.88551107169228 37.459372827953054, 126.88543348994106 37.459409351410294, 126.88541793731999 37.45941665128574, 126.8853765229091 37.459469266416626, 126.88535647202343 37.45953456788864, 126.88534005820509 37.459637042934865, 126.88534960078887 37.459862582007936, 126.88535294201301 37.459872163124416, 126.88540094187648 37.460013839352186, 126.88544367503201 37.460124532005175, 126.88551853626929 37.46025525252733, 126.88565037316158 37.460430798031005, 126.88566888977039 37.46044404333167, 126.88576503901771 37.460512280406505, 126.88591560424055 37.46068249301547, 126.88601397327244 37.46079380849505, 126.88607197975362 37.46085946720168, 126.88612808299459 37.460899788375336, 126.88618599327837 37.46091053921354, 126.88620134554425 37.46091646535719, 126.88625378748839 37.46092666181919, 126.88626013937596 37.460926946775714, 126.88682634531571 37.46093030806102, 126.88696070638242 37.46095831661065, 126.88707687481252 37.46098264809819, 126.88747359675669 37.46106552651816, 126.88749655511698 37.46106301692094, 126.8875255259954 37.461055440829796, 126.88768203340497 37.46103729276776, 126.88785888291824 37.46099747674847, 126.88795324985966 37.46095448915986, 126.8883358671162 37.46078084604287, 126.88863061440581 37.46078817425189, 126.88876919025789 37.460832509429956, 126.8888755166748 37.46094692086061, 126.88853249013411 37.46133205138694, 126.88810790937218 37.4618066453006, 126.88798920837033 37.46193830327143, 126.88785900775369 37.462080086949285, 126.88712180405281 37.462904362296314, 126.8870433955159 37.46290231342242, 126.886923845579 37.46289178181582, 126.8866437789268 37.46286673050875, 126.88639181497268 37.46282340834029, 126.88624491239517 37.46279820081202, 126.88604452818039 37.46274648539746, 126.88600885768837 37.46274503637877, 126.8858356672701 37.46270206838281, 126.88566552932011 37.46262278547848, 126.88556740910882 37.462577070408074, 126.88545656844404 37.462525722179045, 126.88531940621681 37.46248814131585, 126.88514123137782 37.462467972473085, 126.88485800334365 37.46254315354605, 126.88435369596058 37.46271159230149, 126.88431711106466 37.46272394501471, 126.88418240043903 37.46280856021302, 126.88412176938193 37.462865056866605, 126.88411578015418 37.463595214266455, 126.88976945670635 37.463624545604524, 126.88980608007992 37.459117938983646, 126.88629055010259 37.459099734032826, 126.8862857059324 37.45911454710843))",1.0
